Date,Location,Latitude,Longitude,SST (°C),pH Level,Bleaching Severity,Species Observed,Marine Heatwave
6/19/2015,South China Sea,23.9777011,132.5347655,28.86089613,8.152030075,Low,74,FALSE
6/26/2015,Hawaiian Islands,-3.516672266,-32.94258206,27.13397567,8.094123087,None,108,FALSE
7/3/2015,Hawaiian Islands,4.747567105,-124.9607896,28.95760207,8.046843494,Low,139,FALSE
7/10/2015,Caribbean Sea,-11.50926296,-21.28627943,28.48647309,8.023737145,Medium,126,FALSE
7/17/2015,Great Barrier Reef,-2.939930314,59.75444647,28.48192318,8.093940397,None,130,FALSE
7/24/2015,Galápagos,21.30993279,-214.8606779,30.23522792,7.984643556,Low,59,TRUE
7/31/2015,Great Barrier Reef,13.24267379,173.5603683,27.07487007,8.122359048,None,64,TRUE
8/7/2015,South China Sea,6.068732458,84.00004466,29.02485334,7.959906793,Medium,118,FALSE
8/14/2015,Maldives,-15.23520344,81.39581685,29.38460862,8.046358244,High,107,FALSE
8/21/2015,South China Sea,15.13738453,-109.4556007,27.75888294,8.082686912,None,113,FALSE
8/28/2015,South China Sea,9.369313967,42.7111467,29.73330472,8.023336247,High,113,FALSE
9/4/2015,Caribbean Sea,-16.10792986,-15.42608652,28.41603604,8.088806471,None,145,FALSE
9/11/2015,Hawaiian Islands,-5.664822605,55.29729496,30.03310664,8.13555055,None,92,FALSE
9/18/2015,Red Sea,1.889680083,48.26262385,27.35423167,7.96211679,None,63,FALSE
9/25/2015,Great Barrier Reef,12.98055323,-120.6902736,28.2485732,7.966789343,None,118,FALSE
10/2/2015,South China Sea,7.580827418,-18.60057887,28.90325562,7.986535776,Medium,141,FALSE
10/9/2015,South China Sea,24.51104389,-16.91782439,28.87575251,8.116822702,High,64,FALSE
10/16/2015,Galápagos,29.02329748,279.0812011,27.47019096,8.073797865,High,128,FALSE
10/23/2015,Red Sea,2.93354076,11.63276823,27.813578,8.050732568,None,130,FALSE
10/30/2015,Caribbean Sea,16.20742986,-92.35746054,29.83698682,8.038372899,Low,163,FALSE
11/6/2015,South China Sea,-21.18543,46.00648852,28.43298502,7.951172924,Low,166,FALSE
11/13/2015,South China Sea,17.72987133,134.6261453,29.70856525,8.10048316,Medium,93,FALSE
11/20/2015,South China Sea,-2.595059715,101.2228075,28.45565824,8.077900024,Medium,101,FALSE
11/27/2015,Maldives,-1.138400417,153.9630686,31.58635098,7.984848853,None,164,FALSE
12/4/2015,Maldives,-7.995923835,132.0043078,27.6802334,8.004851812,None,140,FALSE
12/11/2015,Great Barrier Reef,-11.35617143,163.8583115,28.75271105,8.025373634,None,170,FALSE
12/18/2015,Hawaiian Islands,-8.756823145,21.88225283,27.67899641,8.022181907,Medium,114,FALSE
12/25/2015,South China Sea,-13.57543664,-27.39467869,28.50532974,8.045318589,Medium,82,FALSE
1/1/2016,Galápagos,7.680636113,0.474219465,28.25461282,8.08631757,Medium,55,FALSE
1/8/2016,Caribbean Sea,5.128875849,-53.0925834,27.13567381,8.092312343,Low,81,FALSE
1/15/2016,Maldives,8.416966938,-115.6227776,30.00548558,8.104170045,Low,64,FALSE
1/22/2016,Red Sea,14.41745586,-120.2731635,30.49167184,8.099902845,High,103,FALSE
1/29/2016,Red Sea,17.7168779,123.6381206,28.13958172,8.089070761,High,111,FALSE
2/5/2016,Hawaiian Islands,20.09668399,-101.3884241,28.91106098,7.942735098,Low,125,FALSE
2/12/2016,Red Sea,15.00635301,145.6338831,31.70469983,8.048142553,None,93,FALSE
2/19/2016,Hawaiian Islands,17.61368872,126.3406591,26.40651083,8.058885268,High,95,FALSE
2/26/2016,Galápagos,39.48797017,-77.10781758,27.42833917,8.103975575,High,90,FALSE
3/4/2016,Galápagos,28.13266138,11.70364727,30.75292143,8.118679782,High,148,FALSE
3/11/2016,Galápagos,22.62093818,-82.39409932,29.43185197,8.02380601,None,111,FALSE
3/18/2016,Caribbean Sea,11.63693565,12.91552054,31.41103052,8.05135338,High,120,FALSE
3/25/2016,Hawaiian Islands,2.146988943,-32.98495325,28.30930484,8.143334934,None,58,FALSE
4/1/2016,South China Sea,11.74501002,-111.8180409,27.52597621,8.019391706,Medium,139,FALSE
4/8/2016,Maldives,2.6879251,175.7830393,28.113793,8.067039057,High,90,FALSE
4/15/2016,Maldives,10.8252588,91.75971417,28.69477722,8.036941938,Medium,93,TRUE
4/22/2016,Hawaiian Islands,2.772072233,-25.30975528,28.72314293,8.059958933,Low,145,FALSE
4/29/2016,Galápagos,22.93719712,-52.59486757,27.64932258,8.065114741,Low,60,TRUE
5/6/2016,Caribbean Sea,-18.52950065,-53.02802752,27.66548025,8.040966835,None,170,FALSE
5/13/2016,Galápagos,-10.88853649,-38.52078466,29.2634427,8.058799398,High,78,FALSE
5/20/2016,South China Sea,25.79324235,205.6284337,26.89229939,7.966162717,None,140,FALSE
5/27/2016,Hawaiian Islands,6.077890664,-66.47589083,26.90616546,8.073266466,Medium,165,FALSE
6/3/2016,Great Barrier Reef,14.45230252,52.36525276,28.07609893,8.026043801,Medium,107,FALSE
6/10/2016,Hawaiian Islands,20.3587048,153.5690016,27.65732782,8.085422789,Low,89,TRUE
6/17/2016,South China Sea,14.02357504,141.5789312,30.88550233,8.000084419,None,143,TRUE
6/24/2016,Maldives,-12.09107997,60.06576445,25.57858925,8.078381159,Medium,102,FALSE
7/1/2016,Galápagos,10.73191065,36.12210369,26.32913531,7.949135737,None,59,FALSE
7/8/2016,Red Sea,11.11612576,-28.52041107,29.97822861,8.105491637,None,131,FALSE
7/15/2016,Red Sea,-6.968836518,167.8358274,27.76187167,8.037031294,Medium,62,FALSE
7/22/2016,Galápagos,10.7248195,113.5656299,28.57736983,8.039867385,None,115,FALSE
7/29/2016,Caribbean Sea,23.82974864,-198.9079601,26.95017076,8.10605163,High,141,FALSE
8/5/2016,Hawaiian Islands,0.206239755,97.34497769,28.71936599,8.024763552,Medium,159,FALSE
8/12/2016,South China Sea,3.111217126,107.1818606,27.12534677,8.033965191,High,121,FALSE
8/19/2016,Maldives,-3.523270017,362.5813614,27.85283956,8.064639955,Medium,80,FALSE
8/26/2016,Hawaiian Islands,-8.917179452,87.88184836,29.35590084,8.028885985,None,66,FALSE
9/2/2016,Red Sea,-25.31826892,-255.9340322,26.2364183,8.081558069,None,167,FALSE
9/9/2016,Hawaiian Islands,-4.128135767,-73.36020033,28.74354342,8.034620811,High,69,FALSE
9/16/2016,Hawaiian Islands,18.35651377,-61.67615702,29.48940563,7.928377519,High,162,FALSE
9/23/2016,Galápagos,9.532824305,89.01042502,29.3094641,8.110825909,High,134,FALSE
9/30/2016,Great Barrier Reef,20.5816496,-79.22191715,27.16802119,7.97409082,Low,55,TRUE
10/7/2016,Hawaiian Islands,34.6979367,141.9694735,34.57425276,8.104641739,Medium,112,FALSE
10/14/2016,South China Sea,22.29597787,-124.150292,26.30701621,8.067192118,Medium,54,FALSE
10/21/2016,Galápagos,-7.640516792,130.2761714,30.32291935,8.06225638,High,59,TRUE
10/28/2016,South China Sea,-12.91439457,49.64427242,27.70679832,8.007573578,Medium,148,FALSE
11/4/2016,Caribbean Sea,1.476356312,-161.2147819,27.98038773,8.106435787,High,147,TRUE
11/11/2016,Red Sea,24.63075243,116.6095477,28.62351711,8.145903364,Low,146,FALSE
11/18/2016,Hawaiian Islands,18.61749607,146.6162732,29.87038886,8.075901576,Medium,152,FALSE
11/25/2016,Red Sea,-5.526414089,100.5497647,25.7779334,7.999846861,Medium,157,FALSE
12/2/2016,Great Barrier Reef,7.045995913,112.7685715,31.07884151,8.198885261,None,134,FALSE
12/9/2016,Great Barrier Reef,13.18674217,31.34272039,28.61647608,8.069952606,None,70,FALSE
12/16/2016,Maldives,-12.34242933,139.9280975,27.7595707,8.091714218,Medium,169,FALSE
12/23/2016,Great Barrier Reef,8.747927215,125.0830277,28.3839164,8.036671614,None,122,FALSE
12/30/2016,Red Sea,-29.65053013,125.8401941,27.14948575,8.00052116,Medium,110,FALSE
1/6/2017,Great Barrier Reef,36.66008382,-98.25335447,29.25963458,8.031662368,None,109,FALSE
1/13/2017,Maldives,27.25734897,-189.0954912,28.20824869,8.071630985,Medium,62,FALSE
1/20/2017,Great Barrier Reef,7.262906409,125.703095,27.88283915,8.03407253,None,81,FALSE
1/27/2017,South China Sea,-5.51877988,78.54765171,29.39068107,8.04255142,Medium,106,FALSE
2/3/2017,Hawaiian Islands,9.09659436,-14.92364865,31.3692647,8.034450656,High,165,TRUE
2/10/2017,Great Barrier Reef,-8.910884632,-103.4653209,27.82814364,8.006013099,High,87,FALSE
2/17/2017,Hawaiian Islands,-3.170461802,89.5786612,29.1145279,8.047351587,None,140,FALSE
2/24/2017,Caribbean Sea,-8.885937241,-67.50978138,29.03356094,8.002100843,Medium,66,FALSE
3/3/2017,Red Sea,-8.608457483,-107.4674724,30.5793279,8.024544581,Medium,75,TRUE
3/10/2017,Caribbean Sea,-1.727364496,-105.8306588,28.05167546,7.981179288,High,97,FALSE
3/17/2017,South China Sea,-2.346534584,49.93335564,27.50084964,8.030597391,Low,99,FALSE
3/24/2017,Great Barrier Reef,12.68609784,-81.1082386,28.42014426,8.079234945,None,123,FALSE
3/31/2017,Hawaiian Islands,-14.75466515,108.2416126,27.91210248,8.076784053,Medium,148,TRUE
4/7/2017,Hawaiian Islands,10.4565797,126.1797268,30.29735611,8.003188579,None,141,TRUE
4/14/2017,Maldives,-1.095012659,-163.0606552,29.90538563,7.905733683,Medium,80,FALSE
4/21/2017,Galápagos,-5.409759443,171.1843976,29.27229321,7.954259544,High,122,FALSE
4/28/2017,Red Sea,3.517810578,-100.1665221,26.15300552,8.119033433,Low,61,FALSE
5/5/2017,Great Barrier Reef,7.032875066,77.11833186,29.05805944,8.065512632,Low,139,FALSE
5/12/2017,Great Barrier Reef,14.076613,-70.05104022,25.9653345,8.092876607,Medium,164,TRUE
5/19/2017,Caribbean Sea,14.40486083,-2.486530295,29.64388255,7.971875552,High,120,FALSE
5/26/2017,Great Barrier Reef,7.182823336,65.0157419,28.43433153,7.990801213,High,80,FALSE
6/2/2017,Red Sea,17.78715267,-82.60492728,25.96527003,7.955604954,Medium,155,TRUE
6/9/2017,Great Barrier Reef,8.124919159,-42.73250416,28.91264563,7.987361903,High,71,FALSE
6/16/2017,Hawaiian Islands,22.92983463,97.4946364,32.22775788,8.063243035,None,144,FALSE
6/23/2017,Galápagos,9.59557267,-85.94182316,26.80538566,7.959972829,High,171,FALSE
6/30/2017,Great Barrier Reef,8.836357425,-8.860298872,28.51965164,8.034181709,Low,60,FALSE
7/7/2017,Red Sea,23.10984611,372.5014857,26.13491818,8.106154239,None,94,FALSE
7/14/2017,Galápagos,-29.11458852,-167.6885111,29.42112882,8.013413256,High,89,FALSE
7/21/2017,South China Sea,5.007193649,-76.10512476,28.17209095,8.074212754,Low,114,FALSE
7/28/2017,Red Sea,22.27718266,-22.87878028,28.30296784,8.070613193,Low,129,FALSE
8/4/2017,Maldives,13.16470037,201.839955,28.10984897,8.105934986,Medium,101,FALSE
8/11/2017,Great Barrier Reef,24.49653174,-89.3788164,27.25414248,7.954630883,High,69,FALSE
8/18/2017,Caribbean Sea,2.75947504,-192.6994107,27.48327051,8.102561368,None,134,FALSE
8/25/2017,Hawaiian Islands,14.50677737,9.163482336,28.12877366,8.040406754,Medium,115,FALSE
9/1/2017,Red Sea,4.629735333,82.63661111,29.7125597,8.068673378,High,55,FALSE
9/8/2017,Great Barrier Reef,8.57519666,140.1866687,29.26543297,8.152972818,None,163,FALSE
9/15/2017,Maldives,-20.50526892,114.8441622,28.90913264,8.08931967,High,169,FALSE
9/22/2017,Caribbean Sea,26.24476722,166.8134056,28.70863543,8.149120157,None,63,FALSE
9/29/2017,Caribbean Sea,7.72302512,63.29158963,29.19787901,8.030178269,Low,119,FALSE
10/6/2017,Red Sea,-4.197411508,24.71638023,26.32087931,8.113687981,None,96,FALSE
10/13/2017,Caribbean Sea,17.80940847,-51.11677219,31.93550213,8.086074926,Medium,129,FALSE
10/20/2017,Red Sea,4.941619031,109.7658813,29.52250458,8.069693453,Low,136,FALSE
10/27/2017,South China Sea,12.94386672,7.983374085,26.97478062,8.1025907,Low,139,FALSE
11/3/2017,Galápagos,-23.00253113,-194.2104741,28.8575998,7.935089309,High,142,FALSE
11/10/2017,South China Sea,-14.30392609,-92.78233665,28.89019526,8.026801728,None,81,FALSE
11/17/2017,Red Sea,7.701454735,65.94453093,31.49345471,8.052329133,None,58,FALSE
11/24/2017,Great Barrier Reef,17.95779703,34.06525677,30.38635402,8.034418763,High,83,FALSE
12/1/2017,Red Sea,15.57475637,-88.09304528,28.24562351,7.968303043,High,154,FALSE
12/8/2017,Maldives,14.45554644,-0.847467193,29.20935656,8.052236335,Low,99,TRUE
12/15/2017,South China Sea,8.890737571,55.8911826,27.77865655,8.015236769,None,141,TRUE
12/22/2017,Maldives,1.921474973,21.91709228,29.42579703,8.075533468,High,125,FALSE
12/29/2017,Hawaiian Islands,1.472670101,-133.5442392,30.66929838,8.064523183,Low,102,FALSE
1/5/2018,Galápagos,-4.503750563,-91.24731276,29.12314438,8.050647269,Medium,70,FALSE
1/12/2018,Maldives,1.482030684,86.07829914,30.64393176,7.996246276,None,118,FALSE
1/19/2018,South China Sea,-18.20057355,121.1259607,28.30282408,8.061330165,High,65,FALSE
1/26/2018,Great Barrier Reef,27.23392829,-38.66709577,30.32065695,8.104331417,Medium,157,FALSE
2/2/2018,Red Sea,1.750347188,28.44375848,29.43724789,8.08689144,None,154,FALSE
2/9/2018,Great Barrier Reef,5.419017696,-10.36343234,28.21461231,7.958555296,None,55,FALSE
2/16/2018,Galápagos,-14.5907918,-102.2274688,26.60722978,7.9625819,None,123,FALSE
2/23/2018,Caribbean Sea,6.070750127,66.87840767,28.19373966,8.080990851,Medium,113,FALSE
3/2/2018,South China Sea,6.245306645,-15.0301998,27.02884531,8.00160426,Medium,159,FALSE
3/9/2018,Caribbean Sea,11.75251874,58.31082244,27.33032877,8.000991828,High,161,FALSE
3/16/2018,Caribbean Sea,-11.58071999,-12.69602108,29.47636859,7.978218647,High,140,FALSE
3/23/2018,Great Barrier Reef,33.49472278,-227.0711095,27.91503699,8.137859853,Low,147,FALSE
3/30/2018,South China Sea,5.953140677,80.02836451,30.78043986,8.075254922,None,87,FALSE
4/6/2018,Caribbean Sea,-0.972034,-33.86659302,27.85703191,8.101428629,Medium,131,FALSE
4/13/2018,South China Sea,31.72818601,116.0364555,28.74931146,8.026545358,High,167,FALSE
4/20/2018,Red Sea,-2.591870179,113.4568099,26.6626182,8.069680593,Low,119,TRUE
4/27/2018,Great Barrier Reef,16.99308294,-129.6983693,28.82840542,8.068520264,Low,95,FALSE
5/4/2018,Great Barrier Reef,-2.128068958,-19.93854953,27.58307976,8.132356303,High,158,FALSE
5/11/2018,Caribbean Sea,35.87016863,157.0564138,28.28742846,8.006315229,Medium,66,TRUE
5/18/2018,Maldives,-12.65763121,69.30672012,29.98919296,7.948076047,Medium,80,FALSE
5/25/2018,Galápagos,4.788743494,15.22222681,28.09073047,8.062085511,High,85,FALSE
6/1/2018,Great Barrier Reef,2.592061887,154.2019976,26.79185146,8.012413585,Low,163,FALSE
6/8/2018,Hawaiian Islands,-4.907743401,-89.73238414,29.88490851,8.104588989,High,101,TRUE
6/15/2018,Maldives,7.39181887,127.8919124,29.43360857,8.031811956,Low,101,FALSE
6/22/2018,Maldives,17.07196373,-128.6725705,28.83166955,8.004762247,None,80,FALSE
6/29/2018,Maldives,1.730087098,-127.2033508,28.2065279,8.092151182,None,125,FALSE
7/6/2018,Maldives,10.069402,-23.36599049,29.12623616,8.091303767,None,96,FALSE
7/13/2018,Great Barrier Reef,5.354605874,69.59322385,29.14001418,8.079919777,High,60,TRUE
7/20/2018,Maldives,-0.147339084,-17.38486696,28.27663654,8.099304424,Low,98,FALSE
7/27/2018,Caribbean Sea,19.51903867,120.0345713,28.83692591,8.122638931,High,104,TRUE
8/3/2018,Caribbean Sea,36.84299798,78.64268561,30.14020797,8.057799883,Medium,141,FALSE
8/10/2018,Red Sea,13.68994959,209.9451187,27.50004814,8.144514523,High,164,FALSE
8/17/2018,Maldives,2.437412882,111.654745,29.35165965,8.072422636,None,75,FALSE
8/24/2018,Galápagos,-8.23457862,62.14835056,27.95927349,8.089059354,Medium,167,FALSE
8/31/2018,Caribbean Sea,21.88814034,192.3525822,27.61326994,8.06031941,Medium,146,FALSE
9/7/2018,South China Sea,15.0779382,133.9949069,26.25067006,8.081571775,High,132,TRUE
9/14/2018,Red Sea,1.106097275,11.61183297,28.21659904,7.999982999,Low,61,FALSE
9/21/2018,South China Sea,17.00398618,215.4074243,28.53001828,8.074831783,Medium,124,FALSE
9/28/2018,Hawaiian Islands,0.854502977,-118.5705805,29.27761691,8.080903538,Medium,117,FALSE
10/5/2018,Red Sea,-1.015884757,-43.61829908,28.77578043,8.044428545,Medium,72,FALSE
10/12/2018,Caribbean Sea,10.17131595,184.3707099,29.72387108,8.015271711,Medium,75,FALSE
10/19/2018,South China Sea,5.271046238,71.54155217,27.20992244,8.04896899,None,170,FALSE
10/26/2018,Maldives,8.8195893,-33.35820692,26.80007903,8.060920196,None,62,FALSE
11/2/2018,Caribbean Sea,26.55511166,-8.400668,30.01523281,8.080821377,High,75,FALSE
11/9/2018,Galápagos,-34.20802857,-96.66121772,28.37054651,8.057330292,High,76,TRUE
11/16/2018,Hawaiian Islands,-8.512265474,71.41597075,29.40265513,8.060168725,Low,63,FALSE
11/23/2018,Hawaiian Islands,9.082442159,-108.0868586,30.45054503,8.041820247,High,113,FALSE
11/30/2018,South China Sea,-12.20476286,55.36326775,26.37007621,8.075949792,Medium,71,FALSE
12/7/2018,South China Sea,21.11059628,25.78730456,26.28883021,8.009941061,Medium,122,FALSE
12/14/2018,Great Barrier Reef,11.86360124,166.3138816,28.76872294,8.107105368,Medium,158,FALSE
12/21/2018,Red Sea,-10.27191948,-14.02787247,27.70212357,8.040993635,Medium,107,FALSE
12/28/2018,Great Barrier Reef,1.713038068,18.57249576,26.29748341,8.064015073,Low,92,FALSE
1/4/2019,Caribbean Sea,13.04877991,1.913015869,28.9796633,8.11782083,None,68,FALSE
1/11/2019,South China Sea,-6.267265819,161.9372586,28.71423374,8.083530836,Medium,117,FALSE
1/18/2019,Caribbean Sea,19.19345065,147.4280133,29.17009432,8.038355793,Low,73,TRUE
1/25/2019,Maldives,8.099634389,61.39844731,27.10033327,7.955237672,High,125,FALSE
2/1/2019,South China Sea,-8.496396217,-15.27459791,27.70156519,8.029348214,Low,127,FALSE
2/8/2019,Galápagos,1.801996899,-16.11957819,27.63758731,8.110134737,Medium,74,FALSE
2/15/2019,Red Sea,34.41374647,-52.61220925,28.27958941,8.156272315,None,98,FALSE
2/22/2019,Red Sea,8.301928627,-90.54379179,29.75872515,8.097484107,Low,64,FALSE
3/1/2019,Galápagos,-24.25680415,13.13948768,28.3231933,8.044263124,None,78,FALSE
3/8/2019,Hawaiian Islands,11.60316396,-28.43051749,30.35789753,8.058711189,None,163,FALSE
3/15/2019,Red Sea,6.797607952,119.1184611,28.6170355,8.065722349,Medium,77,FALSE
3/22/2019,South China Sea,23.42802417,106.153153,29.23799722,8.01549602,None,143,FALSE
3/29/2019,Great Barrier Reef,11.19252258,-370.9076395,27.53267242,8.054287979,Medium,103,FALSE
4/5/2019,Caribbean Sea,10.58376667,69.67948231,31.18128519,8.044608146,High,83,FALSE
4/12/2019,Great Barrier Reef,-0.26304482,213.5276129,30.1624455,8.093749232,Medium,123,FALSE
4/19/2019,Red Sea,-5.207886049,-91.91308157,29.71769444,8.144494928,Medium,158,FALSE
4/26/2019,South China Sea,-1.992247221,131.4257438,28.26236807,8.021512377,High,105,FALSE
5/3/2019,Caribbean Sea,10.58452731,155.5394103,28.67710541,8.017534075,None,115,FALSE
5/10/2019,Great Barrier Reef,16.55392288,18.18409989,27.94422488,8.045957637,High,159,FALSE
5/17/2019,Hawaiian Islands,-7.22868788,88.08580994,28.97893406,7.994054835,Low,94,TRUE
5/24/2019,Maldives,-2.122571892,44.90225699,30.0088145,8.15981337,Low,160,FALSE
5/31/2019,Great Barrier Reef,14.84285591,-17.82605745,27.15333755,8.034046096,High,84,FALSE
6/7/2019,South China Sea,5.203355614,-35.8885964,26.8821371,7.9343268,High,144,FALSE
6/14/2019,South China Sea,-3.539615959,97.81075704,28.02406366,8.048764796,High,57,FALSE
6/21/2019,Hawaiian Islands,16.48299909,-148.6980477,29.24339248,8.1264276,High,110,TRUE
6/28/2019,Maldives,20.06876855,16.09715288,27.08724275,7.871455789,None,59,TRUE
7/5/2019,Galápagos,-10.47967927,94.14260785,26.83894632,8.07055856,Medium,138,FALSE
7/12/2019,Galápagos,-9.685720656,114.9325579,29.4525258,8.055423485,Low,133,FALSE
7/19/2019,Great Barrier Reef,-4.444077531,-86.8436038,28.84958434,8.137496081,Low,157,FALSE
7/26/2019,Red Sea,-4.019720751,21.52233365,29.50793001,8.104749441,None,99,TRUE
8/2/2019,Hawaiian Islands,14.66659387,-3.877861622,29.57495648,7.979305193,Medium,169,FALSE
8/9/2019,Maldives,24.98014755,-237.617126,28.58232545,8.142451694,Medium,151,FALSE
8/16/2019,Galápagos,13.64768566,39.16178542,27.92912956,8.095792772,High,87,FALSE
8/23/2019,Hawaiian Islands,-3.680412318,172.460931,29.05912371,8.135418068,High,70,FALSE
8/30/2019,Great Barrier Reef,14.25845614,-185.02013,29.65759107,8.054438225,Medium,91,FALSE
9/6/2019,Red Sea,15.82871994,78.02002793,28.74184869,8.104325097,Low,76,FALSE
9/13/2019,Hawaiian Islands,18.3298372,124.6905639,27.95263407,8.058902925,Low,72,FALSE
9/20/2019,South China Sea,-0.597663133,58.39494736,29.87259678,8.01148574,High,127,TRUE
9/27/2019,South China Sea,8.544477775,-46.30830022,28.92104594,8.084895801,Low,98,FALSE
10/4/2019,Galápagos,18.24552689,-104.2325818,27.33838109,8.077915386,None,162,FALSE
10/11/2019,Hawaiian Islands,-9.294445209,-108.6046778,28.89601092,8.040246299,Medium,157,FALSE
10/18/2019,Galápagos,9.534854434,60.07958616,27.7229776,8.093365546,High,137,FALSE
10/25/2019,Maldives,9.563658616,-106.1596784,27.431355,8.029999252,None,95,TRUE
11/1/2019,Caribbean Sea,3.251530542,61.89840143,27.99696804,8.080064484,High,113,FALSE
11/8/2019,Great Barrier Reef,11.75709097,41.35751325,28.39983033,8.00494778,None,106,FALSE
11/15/2019,Red Sea,5.246591858,-111.1379108,30.99881807,8.131455266,None,67,FALSE
11/22/2019,Red Sea,2.922694306,78.47128397,29.66929124,8.136136038,Low,130,TRUE
11/29/2019,Caribbean Sea,-0.016867357,15.21743355,29.08454655,8.062267923,Medium,68,FALSE
12/6/2019,South China Sea,-4.669208138,35.74058207,26.06988981,8.072736848,Low,138,FALSE
